_id,region_code,region_name,city_code,city_name,street_code,street_name,street_name_status,official_code
98619,61,אשקלון              ,70,אשדוד               ,6560,נמל אשדוד                ,official       ,6560
98539,61,אשקלון              ,70,אשדוד               ,10342,אשדוד 2517               ,synonym of 6514,6514
98540,61,אשקלון              ,70,אשדוד               ,10343,אשדוד 2057               ,synonym of 6514,6514
98541,61,אשקלון              ,70,אשדוד               ,10344,אשדוד 2509               ,synonym of 6514,6514
98542,61,אשקלון              ,70,אשדוד               ,10345,אשדוד  2512              ,synonym of 6514,6514
98488,61,אשקלון              ,70,אשדוד               ,10301,אשדוד צר חדש             ,synonym of 6502,6502
97134,61,אשקלון              ,70,אשדוד               ,9557,אשדוד א בית קנדה         ,synonym of 143 ,143
98626,61,אשקלון              ,70,אשדוד               ,9000,אשדוד                    ,official       ,9000
98487,61,אשקלון              ,70,אשדוד               ,10300,אשדוד 1044               ,synonym of 6502,6502
98530,61,אשקלון              ,70,אשדוד               ,10333,אשדוד 2510               ,synonym of 6514,6514
98531,61,אשקלון              ,70,אשדוד               ,10334,אשדוד 2501               ,synonym of 6514,6514
98532,61,אשקלון              ,70,אשדוד               ,10335,אשדוד 2051               ,synonym of 6514,6514
98533,61,אשקלון              ,70,אשדוד               ,10336,אשדוד 2502               ,synonym of 6514,6514
98534,61,אשקלון              ,70,אשדוד               ,10337,אשדוד 2512               ,synonym of 6514,6514
98535,61,אשקלון              ,70,אשדוד               ,10338,אשדוד 2503               ,synonym of 6514,6514
98536,61,אשקלון              ,70,אשדוד               ,10339,אשדוד 2504               ,synonym of 6514,6514
98841,61,אשקלון              ,406,חצור-אשדוד          ,9000,חצור-אשדוד               ,official       ,9000
98842,61,אשקלון              ,406,חצור-אשדוד          ,9521,חצר אשדוד                ,synonym of 9000,9000
98537,61,אשקלון              ,70,אשדוד               ,10340,אשדוד 2505               ,synonym of 6514,6514
98844,61,אשקלון              ,406,חצור-אשדוד          ,9523,חצור אשדוד               ,synonym of 9000,9000
98538,61,אשקלון              ,70,אשדוד               ,10341,אשדוד 2507               ,synonym of 6514,6514
97086,61,אשקלון              ,70,אשדוד               ,9530,יסמין                    ,synonym of 121 ,121
97087,61,אשקלון              ,70,אשדוד               ,9531,משעול ג                  ,synonym of 121 ,121
97088,61,אשקלון              ,70,אשדוד               ,122,המסחר                    ,official       ,122
97089,61,אשקלון              ,70,אשדוד               ,9532,מרכז מסחרי א             ,synonym of 122 ,122
97090,61,אשקלון              ,70,אשדוד               ,124,החבצלות                  ,official       ,124
97091,61,אשקלון              ,70,אשדוד               ,9533,חבצלת                    ,synonym of 124 ,124
97092,61,אשקלון              ,70,אשדוד               ,9534,משעול ו                  ,synonym of 124 ,124
97093,61,אשקלון              ,70,אשדוד               ,9535,החבצלת                   ,synonym of 124 ,124
97094,61,אשקלון              ,70,אשדוד               ,125,מרזוק ושמואל             ,official       ,125
97095,61,אשקלון              ,70,אשדוד               ,9536,מרזוק שמואל              ,synonym of 125 ,125
97096,61,אשקלון              ,70,אשדוד               ,9537,מרזוק                    ,synonym of 125 ,125
97097,61,אשקלון              ,70,אשדוד               ,9538,מרזוק דר                 ,synonym of 125 ,125
97098,61,אשקלון              ,70,אשדוד               ,126,שבי ציון                 ,official       ,126
97099,61,אשקלון              ,70,אשדוד               ,9539,שבי-ציון                 ,synonym of 126 ,126
97100,61,אשקלון              ,70,אשדוד               ,127,האשכול                   ,official       ,127
97101,61,אשקלון              ,70,אשדוד               ,9540,אשכול                    ,synonym of 127 ,127
97102,61,אשקלון              ,70,אשדוד               ,128,רוגוזין                  ,official       ,128
97103,61,אשקלון              ,70,אשדוד               ,9541,ש רוגוזין                ,synonym of 128 ,128
97104,61,אשקלון              ,70,אשדוד               ,9542,רוגזין                   ,synonym of 128 ,128
97105,61,אשקלון              ,70,אשדוד               ,129,הזית                     ,official       ,129
97106,61,אשקלון              ,70,אשדוד               ,130,הדס                      ,official       ,130
97107,61,אשקלון              ,70,אשדוד               ,9543,ההדס                     ,synonym of 130 ,130
97108,61,אשקלון              ,70,אשדוד               ,131,האשל                     ,official       ,131
97109,61,אשקלון              ,70,אשדוד               ,9544,אשל                      ,synonym of 131 ,131
97110,61,אשקלון              ,70,אשדוד               ,132,התאנה                    ,official       ,132
97111,61,אשקלון              ,70,אשדוד               ,133,הגפן                     ,official       ,133
97112,61,אשקלון              ,70,אשדוד               ,134,השקמה                    ,official       ,134
97113,61,אשקלון              ,70,אשדוד               ,135,האורן                    ,official       ,135
97114,61,אשקלון              ,70,אשדוד               ,136,השיטה                    ,official       ,136
97115,61,אשקלון              ,70,אשדוד               ,137,הארז                     ,official       ,137
97116,61,אשקלון              ,70,אשדוד               ,9545,ארז                      ,synonym of 137 ,137
97117,61,אשקלון              ,70,אשדוד               ,138,הדקל                     ,official       ,138
97118,61,אשקלון              ,70,אשדוד               ,9546,דקל                      ,synonym of 138 ,138
97119,61,אשקלון              ,70,אשדוד               ,139,סיני                     ,official       ,139
97120,61,אשקלון              ,70,אשדוד               ,140,ההגנה                    ,official       ,140
97121,61,אשקלון              ,70,אשדוד               ,9547,הגנה                     ,synonym of 140 ,140
97122,61,אשקלון              ,70,אשדוד               ,141,העשרים ואחד              ,official       ,141
97123,61,אשקלון              ,70,אשדוד               ,9548,הכג                      ,synonym of 141 ,141
97124,61,אשקלון              ,70,אשדוד               ,9549,רח ה21                   ,synonym of 141 ,141
97125,61,אשקלון              ,70,אשדוד               ,9550,רח ה 21                  ,synonym of 141 ,141
97126,61,אשקלון              ,70,אשדוד               ,9551,ה-21                     ,synonym of 141 ,141
97127,61,אשקלון              ,70,אשדוד               ,9552,רח 21                    ,synonym of 141 ,141
97128,61,אשקלון              ,70,אשדוד               ,9553,ה 21                     ,synonym of 141 ,141
97129,61,אשקלון              ,70,אשדוד               ,142,קדש                      ,official       ,142
97130,61,אשקלון              ,70,אשדוד               ,143,בית קנדה                 ,official       ,143
97131,61,אשקלון              ,70,אשדוד               ,9554,מרכז קליטה קנדה          ,synonym of 143 ,143
97132,61,אשקלון              ,70,אשדוד               ,9555,מ.ק.                     ,synonym of 143 ,143
97133,61,אשקלון              ,70,אשדוד               ,9556,מ.ק. בית קנדה            ,synonym of 143 ,143
97135,61,אשקלון              ,70,אשדוד               ,144,ההסתדרות                 ,official       ,144
97136,61,אשקלון              ,70,אשדוד               ,9558,ביס רמבם                 ,synonym of 144 ,144
97137,61,אשקלון              ,70,אשדוד               ,9559,הסתדרות                  ,synonym of 144 ,144
97138,61,אשקלון              ,70,אשדוד               ,9560,היסתדרות                 ,synonym of 144 ,144
97139,61,אשקלון              ,70,אשדוד               ,145,המעפילים                 ,official       ,145
97140,61,אשקלון              ,70,אשדוד               ,9561,מעפילים                  ,synonym of 145 ,145
97141,61,אשקלון              ,70,אשדוד               ,146,יוספטל                   ,official       ,146
97142,61,אשקלון              ,70,אשדוד               ,9562,בית קפה סן רמו           ,synonym of 146 ,146
97143,61,אשקלון              ,70,אשדוד               ,147,קבוץ גלויות              ,official       ,147
97144,61,אשקלון              ,70,אשדוד               ,9563,בניני גילת               ,synonym of 147 ,147
97145,61,אשקלון              ,70,אשדוד               ,9564,קיבוץ גלויות             ,synonym of 147 ,147
97146,61,אשקלון              ,70,אשדוד               ,9565,ק גלויות                 ,synonym of 147 ,147
97147,61,אשקלון              ,70,אשדוד               ,148,אגדיר                    ,official       ,148
97148,61,אשקלון              ,70,אשדוד               ,9566,וילות גולדשטיין          ,synonym of 148 ,148
97149,61,אשקלון              ,70,אשדוד               ,149,סטרומה                   ,official       ,149
97150,61,אשקלון              ,70,אשדוד               ,9567,ש סטרומה                 ,synonym of 149 ,149
97151,61,אשקלון              ,70,אשדוד               ,150,דוכיפת                   ,official       ,150
97152,61,אשקלון              ,70,אשדוד               ,151,זמיר                     ,official       ,151
97153,61,אשקלון              ,70,אשדוד               ,9568,הזמיר                    ,synonym of 151 ,151
97154,61,אשקלון              ,70,אשדוד               ,152,נחליאלי                  ,official       ,152
97155,61,אשקלון              ,70,אשדוד               ,9569,נחליאל                   ,synonym of 152 ,152
97156,61,אשקלון              ,70,אשדוד               ,153,דרור                     ,official       ,153
97157,61,אשקלון              ,70,אשדוד               ,9570,הדרור                    ,synonym of 153 ,153
97158,61,אשקלון              ,70,אשדוד               ,154,שלדג                     ,official       ,154
97159,61,אשקלון              ,70,אשדוד               ,9571,השלדג                    ,synonym of 154 ,154
97160,61,אשקלון              ,70,אשדוד               ,155,חוחית                    ,official       ,155
97161,61,אשקלון              ,70,אשדוד               ,9572,החוחית                   ,synonym of 155 ,155
97162,61,אשקלון              ,70,אשדוד               ,156,יורדי הסירה              ,official       ,156
97163,61,אשקלון              ,70,אשדוד               ,157,רמב"ם                    ,official       ,157
97164,61,אשקלון              ,70,אשדוד               ,9573,רמבם                     ,synonym of 157 ,157
97165,61,אשקלון              ,70,אשדוד               ,9574,הרמב"ם                   ,synonym of 157 ,157
97166,61,אשקלון              ,70,אשדוד               ,158,סולד הנריטה              ,official       ,158
97167,61,אשקלון              ,70,אשדוד               ,9575,סולד הנריאטה             ,synonym of 158 ,158
97168,61,אשקלון              ,70,אשדוד               ,9576,הנריטה סולד              ,synonym of 158 ,158
97169,61,אשקלון              ,70,אשדוד               ,9577,סולד                     ,synonym of 158 ,158
97170,61,אשקלון              ,70,אשדוד               ,159,הרב הרצוג                ,official       ,159
97171,61,אשקלון              ,70,אשדוד               ,9578,הרצוג הרב                ,synonym of 159 ,159
97172,61,אשקלון              ,70,אשדוד               ,9579,הרצוג                    ,synonym of 159 ,159
97173,61,אשקלון              ,70,אשדוד               ,9580,בן יהודה                 ,synonym of 159 ,159
97174,61,אשקלון              ,70,אשדוד               ,160,הרב מימון                ,official       ,160
97175,61,אשקלון              ,70,אשדוד               ,9581,מימון הרב                ,synonym of 160 ,160
97176,61,אשקלון              ,70,אשדוד               ,161,אבן גבירול               ,official       ,161
97177,61,אשקלון              ,70,אשדוד               ,9582,איבן גבירול              ,synonym of 161 ,161
97178,61,אשקלון              ,70,אשדוד               ,162,ילין דוד                 ,official       ,162
97179,61,אשקלון              ,70,אשדוד               ,9583,דוד ילין                 ,synonym of 162 ,162
97180,61,אשקלון              ,70,אשדוד               ,9584,ילין                     ,synonym of 162 ,162
97181,61,אשקלון              ,70,אשדוד               ,163,הרב קוק                  ,official       ,163
97182,61,אשקלון              ,70,אשדוד               ,9585,רב קוק                   ,synonym of 163 ,163
97183,61,אשקלון              ,70,אשדוד               ,9586,קוק הרב                  ,synonym of 163 ,163
97184,61,אשקלון              ,70,אשדוד               ,164,שביל יא                  ,official       ,164
97185,61,אשקלון              ,70,אשדוד               ,165,שד בני ברית              ,official       ,165
97186,61,אשקלון              ,70,אשדוד               ,9587,בני ברית שד              ,synonym of 165 ,165
97187,61,אשקלון              ,70,אשדוד               ,9588,בני ברית                 ,synonym of 165 ,165
97188,61,אשקלון              ,70,אשדוד               ,166,עגנון שי                 ,official       ,166
97189,61,אשקלון              ,70,אשדוד               ,9589,שי עגנון                 ,synonym of 166 ,166
97190,61,אשקלון              ,70,אשדוד               ,9590,עגנון                    ,synonym of 166 ,166
97191,61,אשקלון              ,70,אשדוד               ,9591,ש"י עגנון                ,synonym of 166 ,166
97192,61,אשקלון              ,70,אשדוד               ,9592,עגנון ש"י                ,synonym of 166 ,166
97193,61,אשקלון              ,70,אשדוד               ,167,יצחק שדה                 ,official       ,167
97194,61,אשקלון              ,70,אשדוד               ,9593,גוש 732                  ,synonym of 167 ,167
97195,61,אשקלון              ,70,אשדוד               ,9594,שדה                      ,synonym of 167 ,167
97196,61,אשקלון              ,70,אשדוד               ,9595,שדה יצחק                 ,synonym of 167 ,167
97197,61,אשקלון              ,70,אשדוד               ,168,סמטה א                   ,official       ,168
97198,61,אשקלון              ,70,אשדוד               ,9596,סמ א                     ,synonym of 168 ,168
97199,61,אשקלון              ,70,אשדוד               ,169,סמטה ב                   ,official       ,169
97200,61,אשקלון              ,70,אשדוד               ,9597,סמ ב                     ,synonym of 169 ,169
97201,61,אשקלון              ,70,אשדוד               ,170,הצבי                     ,official       ,170
97202,61,אשקלון              ,70,אשדוד               ,9598,קוטז                     ,synonym of 170 ,170
97203,61,אשקלון              ,70,אשדוד               ,9599,סמ ג                     ,synonym of 170 ,170
97204,61,אשקלון              ,70,אשדוד               ,9600,סמטא ג                   ,synonym of 170 ,170
97205,61,אשקלון              ,70,אשדוד               ,9601,סמטה ג                   ,synonym of 170 ,170
97206,61,אשקלון              ,70,אשדוד               ,171,העופרים                  ,official       ,171
97207,61,אשקלון              ,70,אשדוד               ,9602,סמטה ד                   ,synonym of 171 ,171
97208,61,אשקלון              ,70,אשדוד               ,9603,סמטת  ד                  ,synonym of 171 ,171
97209,61,אשקלון              ,70,אשדוד               ,9604,סמ ד                     ,synonym of 171 ,171
97210,61,אשקלון              ,70,אשדוד               ,172,הלביאה                   ,official       ,172
97211,61,אשקלון              ,70,אשדוד               ,9605,סמטה ה                   ,synonym of 172 ,172
97212,61,אשקלון              ,70,אשדוד               ,9606,סמ ה                     ,synonym of 172 ,172
97213,61,אשקלון              ,70,אשדוד               ,173,בורוכוב                  ,official       ,173
97214,61,אשקלון              ,70,אשדוד               ,174,משעול האירוסים           ,official       ,174
97215,61,אשקלון              ,70,אשדוד               ,9607,השושן                    ,synonym of 174 ,174
97216,61,אשקלון              ,70,אשדוד               ,9608,האירוסים משעול           ,synonym of 174 ,174
97217,61,אשקלון              ,70,אשדוד               ,9609,האירוסים                 ,synonym of 174 ,174
97218,61,אשקלון              ,70,אשדוד               ,9610,האיריסים                 ,synonym of 174 ,174
97219,61,אשקלון              ,70,אשדוד               ,175,קדושי בלזן               ,official       ,175
97220,61,אשקלון              ,70,אשדוד               ,9611,ברגן בלזן                ,synonym of 175 ,175
97221,61,אשקלון              ,70,אשדוד               ,9612,קדושי ברגן בלזן          ,synonym of 175 ,175
97222,61,אשקלון              ,70,אשדוד               ,176,נורדאו                   ,official       ,176
97223,61,אשקלון              ,70,אשדוד               ,9613,מלון אורלי               ,synonym of 176 ,176
97224,61,אשקלון              ,70,אשדוד               ,9614,אורלי                    ,synonym of 176 ,176
97225,61,אשקלון              ,70,אשדוד               ,9615,שדרות נורדאו             ,synonym of 176 ,176
97226,61,אשקלון              ,70,אשדוד               ,9616,נורדאו שד                ,synonym of 176 ,176
97227,61,אשקלון              ,70,אשדוד               ,9617,נורדאו שדרות             ,synonym of 176 ,176
97228,61,אשקלון              ,70,אשדוד               ,9618,שד נורדאו                ,synonym of 176 ,176
97229,61,אשקלון              ,70,אשדוד               ,177,חוף מי עמי               ,official       ,177
97230,61,אשקלון              ,70,אשדוד               ,9619,מלון חוף מי עמי          ,synonym of 177 ,177
97231,61,אשקלון              ,70,אשדוד               ,9620,מי עמי                   ,synonym of 177 ,177
97232,61,אשקלון              ,70,אשדוד               ,9621,מלון חוף מי              ,synonym of 177 ,177
97233,61,אשקלון              ,70,אשדוד               ,9622,מלון מי עמי              ,synonym of 177 ,177
97234,61,אשקלון              ,70,אשדוד               ,179,בארי                     ,official       ,179
97235,61,אשקלון              ,70,אשדוד               ,9623,קופת חולים               ,synonym of 179 ,179
97236,61,אשקלון              ,70,אשדוד               ,180,יצחק הנשיא               ,official       ,180
97237,61,אשקלון              ,70,אשדוד               ,9624,ש רסקו ב                 ,synonym of 180 ,180
97238,61,אשקלון              ,70,אשדוד               ,9625,בן צבי שדרות             ,synonym of 180 ,180
97239,61,אשקלון              ,70,אשדוד               ,9626,שדרות בן צבי             ,synonym of 180 ,180
97240,61,אשקלון              ,70,אשדוד               ,9627,שד בן צבי                ,synonym of 180 ,180
97241,61,אשקלון              ,70,אשדוד               ,9628,בן צבי שד                ,synonym of 180 ,180
97242,61,אשקלון              ,70,אשדוד               ,9629,בן צבי                   ,synonym of 180 ,180
97243,61,אשקלון              ,70,אשדוד               ,9630,הנשיא יצחק               ,synonym of 180 ,180
97244,61,אשקלון              ,70,אשדוד               ,181,ז'בוטינסקי               ,official       ,181
97245,61,אשקלון              ,70,אשדוד               ,9631,זבוטינסקי                ,synonym of 181 ,181
97246,61,אשקלון              ,70,אשדוד               ,182,אלבז נתן                 ,official       ,182
97247,61,אשקלון              ,70,אשדוד               ,9632,נתן אלבז                 ,synonym of 182 ,182
97248,61,אשקלון              ,70,אשדוד               ,9633,אלבז                     ,synonym of 182 ,182
97249,61,אשקלון              ,70,אשדוד               ,183,הרב אברמסקי              ,official       ,183
97250,61,אשקלון              ,70,אשדוד               ,9634,אברמסקי                  ,synonym of 183 ,183
97251,61,אשקלון              ,70,אשדוד               ,9635,אברמסקי הרב              ,synonym of 183 ,183
97252,61,אשקלון              ,70,אשדוד               ,185,בובר מרטין               ,official       ,185
97253,61,אשקלון              ,70,אשדוד               ,9636,מרטין בובר               ,synonym of 185 ,185
97254,61,אשקלון              ,70,אשדוד               ,186,שד יפה נוף               ,official       ,186
97255,61,אשקלון              ,70,אשדוד               ,9637,יפה נוף                  ,synonym of 186 ,186
97256,61,אשקלון              ,70,אשדוד               ,187,משמר הירדן               ,official       ,187
97257,61,אשקלון              ,70,אשדוד               ,9638,עמק הירדן                ,synonym of 187 ,187
97258,61,אשקלון              ,70,אשדוד               ,9639,משמר ירדן                ,synonym of 187 ,187
97259,61,אשקלון              ,70,אשדוד               ,9640,הירדן                    ,synonym of 187 ,187
97260,61,אשקלון              ,70,אשדוד               ,9641,משמר העמק                ,synonym of 187 ,187
97261,61,אשקלון              ,70,אשדוד               ,188,סילבר אבא הלל            ,official       ,188
97262,61,אשקלון              ,70,אשדוד               ,9642,בית ספר ימי              ,synonym of 188 ,188
97263,61,אשקלון              ,70,אשדוד               ,9643,ביס ימי אורט             ,synonym of 188 ,188
97264,61,אשקלון              ,70,אשדוד               ,9644,אורט ביס ימי             ,synonym of 188 ,188
97265,61,אשקלון              ,70,אשדוד               ,9645,סילבר הלל                ,synonym of 188 ,188
97266,61,אשקלון              ,70,אשדוד               ,9646,סלבר אבא הלל             ,synonym of 188 ,188
97267,61,אשקלון              ,70,אשדוד               ,9647,סילבר                    ,synonym of 188 ,188
97268,61,אשקלון              ,70,אשדוד               ,9648,סילבר אבא                ,synonym of 188 ,188
97269,61,אשקלון              ,70,אשדוד               ,9649,אבא הלל                  ,synonym of 188 ,188
97270,61,אשקלון              ,70,אשדוד               ,9650,אבא הלל סלבר             ,synonym of 188 ,188
97271,61,אשקלון              ,70,אשדוד               ,9651,אבא הלל סילבר            ,synonym of 188 ,188
97272,61,אשקלון              ,70,אשדוד               ,189,שד הרצל                  ,official       ,189
97273,61,אשקלון              ,70,אשדוד               ,9652,מלון גלי אשד             ,synonym of 189 ,189
97274,61,אשקלון              ,70,אשדוד               ,9653,הרצל שד                  ,synonym of 189 ,189
97275,61,אשקלון              ,70,אשדוד               ,9654,שדרות הרצל               ,synonym of 189 ,189
97276,61,אשקלון              ,70,אשדוד               ,9655,הרצל                     ,synonym of 189 ,189
97277,61,אשקלון              ,70,אשדוד               ,9656,גלי אשד                  ,synonym of 189 ,189
97278,61,אשקלון              ,70,אשדוד               ,9657,הרצל שדרות               ,synonym of 189 ,189
97279,61,אשקלון              ,70,אשדוד               ,190,יאיר                     ,official       ,190
97280,61,אשקלון              ,70,אשדוד               ,191,רזיאל דוד                ,official       ,191
97281,61,אשקלון              ,70,אשדוד               ,9658,רזיאל                    ,synonym of 191 ,191
97282,61,אשקלון              ,70,אשדוד               ,192,מקלנבורג                 ,official       ,192
97283,61,אשקלון              ,70,אשדוד               ,193,יונה הנביא               ,official       ,193
97284,61,אשקלון              ,70,אשדוד               ,9659,הנביא יונה               ,synonym of 193 ,193
97285,61,אשקלון              ,70,אשדוד               ,194,הרב בלולו                ,official       ,194
97286,61,אשקלון              ,70,אשדוד               ,9660,ישיבת גרודנה             ,synonym of 194 ,194
97287,61,אשקלון              ,70,אשדוד               ,9661,בלולו הרב                ,synonym of 194 ,194
97288,61,אשקלון              ,70,אשדוד               ,195,ציזלינג                  ,official       ,195
97289,61,אשקלון              ,70,אשדוד               ,9662,דיזלינג                  ,synonym of 195 ,195
97290,61,אשקלון              ,70,אשדוד               ,9663,ציזלינג אהרון            ,synonym of 195 ,195
97291,61,אשקלון              ,70,אשדוד               ,9664,אהרון ציזלינג            ,synonym of 195 ,195
97292,61,אשקלון              ,70,אשדוד               ,9665,ציזילינג                 ,synonym of 195 ,195
97293,61,אשקלון              ,70,אשדוד               ,196,יהודה המכבי              ,official       ,196
97294,61,אשקלון              ,70,אשדוד               ,9666,יהודה מכבי               ,synonym of 196 ,196
97295,61,אשקלון              ,70,אשדוד               ,9667,המכבי                    ,synonym of 196 ,196
97296,61,אשקלון              ,70,אשדוד               ,197,חסן ובן גרה              ,official       ,197
97297,61,אשקלון              ,70,אשדוד               ,9668,חסן ובן גרא              ,synonym of 197 ,197
97298,61,אשקלון              ,70,אשדוד               ,9669,בן גרה                   ,synonym of 197 ,197
97299,61,אשקלון              ,70,אשדוד               ,9670,חסן ובן גדא              ,synonym of 197 ,197
97300,61,אשקלון              ,70,אשדוד               ,198,חורי חיים                ,official       ,198
97301,61,אשקלון              ,70,אשדוד               ,9671,הרב חורי                 ,synonym of 198 ,198
97302,61,אשקלון              ,70,אשדוד               ,9672,חיים חורי                ,synonym of 198 ,198
97303,61,אשקלון              ,70,אשדוד               ,9673,חורי                     ,synonym of 198 ,198
97304,61,אשקלון              ,70,אשדוד               ,9674,חורי הרב                 ,synonym of 198 ,198
97305,61,אשקלון              ,70,אשדוד               ,199,נגרו אהרן                ,official       ,199
97306,61,אשקלון              ,70,אשדוד               ,9675,אהרן נגרו                ,synonym of 199 ,199
97307,61,אשקלון              ,70,אשדוד               ,9676,נגרו אהרון               ,synonym of 199 ,199
97308,61,אשקלון              ,70,אשדוד               ,9677,אהרון נגרו               ,synonym of 199 ,199
97309,61,אשקלון              ,70,אשדוד               ,9678,נגרו                     ,synonym of 199 ,199
97310,61,אשקלון              ,70,אשדוד               ,200,אורט                     ,official       ,200
97311,61,אשקלון              ,70,אשדוד               ,201,בן יוסף שלמה             ,official       ,201
97312,61,אשקלון              ,70,אשדוד               ,9679,שלמה בן יוסף             ,synonym of 201 ,201
97313,61,אשקלון              ,70,אשדוד               ,9680,בן יוסף                  ,synonym of 201 ,201
97314,61,אשקלון              ,70,אשדוד               ,202,שפירא אברהם              ,official       ,202
97315,61,אשקלון              ,70,אשדוד               ,9681,אברהם שפירא              ,synonym of 202 ,202
98301,61,אשקלון              ,70,אשדוד               ,768,אביי                     ,official       ,768
97316,61,אשקלון              ,70,אשדוד               ,9682,שפירא                    ,synonym of 202 ,202
97317,61,אשקלון              ,70,אשדוד               ,204,ברנר                     ,official       ,204
97318,61,אשקלון              ,70,אשדוד               ,205,בלפור                    ,official       ,205
97319,61,אשקלון              ,70,אשדוד               ,206,שד סנה משה               ,official       ,206
97320,61,אשקלון              ,70,אשדוד               ,9683,כביש אס                  ,synonym of 206 ,206
97321,61,אשקלון              ,70,אשדוד               ,9684,שד סנה                   ,synonym of 206 ,206
97322,61,אשקלון              ,70,אשדוד               ,9685,שד משה סנה               ,synonym of 206 ,206
97323,61,אשקלון              ,70,אשדוד               ,9686,סנה משה                  ,synonym of 206 ,206
97324,61,אשקלון              ,70,אשדוד               ,9687,משה סנה                  ,synonym of 206 ,206
97325,61,אשקלון              ,70,אשדוד               ,207,הפלמ"ח                   ,official       ,207
97326,61,אשקלון              ,70,אשדוד               ,9688,הפלמח שד                 ,synonym of 207 ,207
97327,61,אשקלון              ,70,אשדוד               ,9689,שדרות הפלמח              ,synonym of 207 ,207
97328,61,אשקלון              ,70,אשדוד               ,9690,פלמ"ח                    ,synonym of 207 ,207
97329,61,אשקלון              ,70,אשדוד               ,9691,פלמח                     ,synonym of 207 ,207
97330,61,אשקלון              ,70,אשדוד               ,9692,שד הפלמח                 ,synonym of 207 ,207
97331,61,אשקלון              ,70,אשדוד               ,9693,הפלמח                    ,synonym of 207 ,207
97332,61,אשקלון              ,70,אשדוד               ,9694,הפלמח שדרות              ,synonym of 207 ,207
97333,61,אשקלון              ,70,אשדוד               ,208,טשרניחובסקי              ,official       ,208
97334,61,אשקלון              ,70,אשדוד               ,209,אבות ישורון              ,official       ,209
97335,61,אשקלון              ,70,אשדוד               ,211,האצ"ל                    ,official       ,211
97336,61,אשקלון              ,70,אשדוד               ,9695,האצל                     ,synonym of 211 ,211
97337,61,אשקלון              ,70,אשדוד               ,9696,אצ"ל                     ,synonym of 211 ,211
97338,61,אשקלון              ,70,אשדוד               ,9697,אצל                      ,synonym of 211 ,211
97339,61,אשקלון              ,70,אשדוד               ,212,מורדי הגטאות             ,official       ,212
97340,61,אשקלון              ,70,אשדוד               ,213,הנשיא ויצמן              ,official       ,213
97341,61,אשקלון              ,70,אשדוד               ,9698,ויצמן הנשיא              ,synonym of 213 ,213
97342,61,אשקלון              ,70,אשדוד               ,214,יד העפלה ממרוקו          ,official       ,214
97343,61,אשקלון              ,70,אשדוד               ,215,אזור התעשיה              ,official       ,215
97344,61,אשקלון              ,70,אשדוד               ,216,אחד העם                  ,official       ,216
97345,61,אשקלון              ,70,אשדוד               ,217,יהודה הלוי               ,official       ,217
97346,61,אשקלון              ,70,אשדוד               ,218,שמואל הנגיד              ,official       ,218
97347,61,אשקלון              ,70,אשדוד               ,219,הרב הגר                  ,official       ,219
97348,61,אשקלון              ,70,אשדוד               ,9699,הגר הרב                  ,synonym of 219 ,219
97349,61,אשקלון              ,70,אשדוד               ,9700,מנחם מנדל                ,synonym of 219 ,219
97350,61,אשקלון              ,70,אשדוד               ,9701,הגר מנחם מנדל            ,synonym of 219 ,219
97351,61,אשקלון              ,70,אשדוד               ,9702,הרב מנחם מנדל הגר        ,synonym of 219 ,219
97352,61,אשקלון              ,70,אשדוד               ,220,אדמו"ר מפיטסבורג         ,official       ,220
97353,61,אשקלון              ,70,אשדוד               ,9703,האדמור מפיטסבורג         ,synonym of 220 ,220
97354,61,אשקלון              ,70,אשדוד               ,221,חטיבת יפתח               ,official       ,221
97355,61,אשקלון              ,70,אשדוד               ,222,חטיבת גולני              ,official       ,222
97356,61,אשקלון              ,70,אשדוד               ,223,חטיבת כרמלי              ,official       ,223
97357,61,אשקלון              ,70,אשדוד               ,9704,חטיבת כרמל               ,synonym of 223 ,223
97358,61,אשקלון              ,70,אשדוד               ,224,שועלי שמשון              ,official       ,224
97359,61,אשקלון              ,70,אשדוד               ,225,חטיבת גבעתי              ,official       ,225
97360,61,אשקלון              ,70,אשדוד               ,226,שחם יואב                 ,official       ,226
97361,61,אשקלון              ,70,אשדוד               ,9705,יואב שחם                 ,synonym of 226 ,226
97362,61,אשקלון              ,70,אשדוד               ,227,אח"י אילת                ,official       ,227
97363,61,אשקלון              ,70,אשדוד               ,9706,אילת                     ,synonym of 227 ,227
97364,61,אשקלון              ,70,אשדוד               ,9707,אחי אילת                 ,synonym of 227 ,227
97365,61,אשקלון              ,70,אשדוד               ,228,גשר עד הלום              ,official       ,228
97366,61,אשקלון              ,70,אשדוד               ,9708,גדוד 7 של הפלמח          ,synonym of 228 ,228
97367,61,אשקלון              ,70,אשדוד               ,9709,עד הלום                  ,synonym of 228 ,228
97368,61,אשקלון              ,70,אשדוד               ,9710,גדוד 7                   ,synonym of 228 ,228
97369,61,אשקלון              ,70,אשדוד               ,229,שד עוזיהו                ,official       ,229
97370,61,אשקלון              ,70,אשדוד               ,9711,עוזיהו                   ,synonym of 229 ,229
97371,61,אשקלון              ,70,אשדוד               ,9712,עוזיה                    ,synonym of 229 ,229
97372,61,אשקלון              ,70,אשדוד               ,230,סנש חנה                  ,official       ,230
97373,61,אשקלון              ,70,אשדוד               ,9713,חנה סנש                  ,synonym of 230 ,230
